group-RTPJ	group-LTPJ	group-PC	group-DMPFC	group-MMFPC	group-VMPFC	group-avToM
-1.14885857715003	-0.823800916777891	-1.09494661938627	-0.456098023431146	-0.256118333589511	-0.452091543056791	-0.705319002231941
-1.0256428488958	-0.59618217568601	-0.867208912537569	-0.154904949161292	-0.054196057292817	-0.480535734134713	-0.5297784462847
-0.293102349805439	-0.0184871607397862	-0.126623724471492	0.267213474125048	0.274935765330114	0.00417675557384878	0.0180187933353824
-0.169014138525006	0.08398003811166	-0.0127479640657555	0.643293471024699	0.228279366529775	0.0296664518809233	0.133909537492716
0.214802814023026	0.323813778190919	0.134228565722361	0.358144386232345	0.208053745511124	0.297712551247899	0.256125973487946
0.289278222574483	0.308794678457157	0.507618061590119	0.285917450962746	0.278913417524727	0.517882017514502	0.364733974770622
0.650175382126323	0.434470763261108	0.66736313932793	0.117494392341532	-0.0822872608339556	0.543395938302695	0.388435392420939
0.450669962536641	0.332656987483396	0.826961247927801	0.189237974393359	0.0448211693706642	0.39189095312023	0.372706382472015
0.495071720503049	0.279898918359347	0.51156394678754	-0.102721596419893	-0.00459349140088069	0.238877607447856	0.23634951754617
0.547442528742479	0.323896198299443	0.277364964826609	-0.0759495189280332	0.153377895501007	0.0440554763854415	0.211697924137824
0.738671963606156	0.290455621173198	0.378039171825587	0.0468682539065961	0.283690457946616	0.00995511171884368	0.291280096696166
0.707997822384162	0.240622265770514	0.501334792866259	0.0382460221371227	0.386782776336956	0.184130445757531	0.343185687542091
0.808888026039287	0.730159511816508	1.10616617448963	0.476212099669162	0.719491027499009	0.490637171177646	0.72192566844854
0.897004380299798	0.927982071432237	1.13139223081649	0.545896563106694	0.837182668339136	0.522746191292455	0.810367350881136
0.583739500025546	0.487781388975886	0.822945560838097	0.551367792838548	0.518071425880631	0.371028560477371	0.555822371506013
0.194813949596315	-0.172201418621753	0.0948335676965012	0.267510398406438	0.204405977181201	0.151171958340659	0.123422405433227
-0.415299358129161	-0.947846999316474	-0.775627085296118	-0.111785148347332	-0.385316413660519	-0.441155598007345	-0.512838433792825
-0.237724652759832	-0.662331588679453	-1.07455699330267	-0.256781416549034	-0.213139166931805	-0.400982921827872	-0.474252790008445
-0.230127763462495	-0.376025030996532	-0.981252867909932	-0.180358427839747	-0.129754925979901	-0.224486637127313	-0.353667608885986
-0.436963278749101	-0.30809839230588	-0.837646622614972	-0.355816172085996	-0.385949419716992	-0.168474468586556	-0.41549139234325
-0.406262626960789	-0.180747979750008	-0.415804133246768	-0.202613008947029	-0.213580077220138	-0.0275824913585526	-0.241098386247214
-0.0774989246259368	0.199848763883073	0.131825542040193	-0.0917772463577717	-0.197317349115578	-0.278987026900672	-0.0523177068461154
0.16223980920213	0.228501084582663	0.504512900588672	0.0987212933444359	-0.0549677063100426	-0.226680273771589	0.118721184606045
0.0258817292364879	-0.0467956843305728	0.241830810241259	0.111206507957848	0.0506325581811836	0.000512306014850826	0.0638780378835094
-0.257365976989476	-0.498581945166502	-0.417673866225212	0.0482886293764505	-0.0886734133807157	-0.174985875635692	-0.231498741336858
-0.0689276037397502	-0.371692361195836	-0.712811853529468	0.00449329931635917	-0.0968305196769899	-0.103763957538734	-0.224922166060736
0.294467618408319	-0.0931124419613481	-0.569617374888845	0.02506632990017	-0.265481565175515	-0.08618298519505	-0.115810069818712
0.135319519082535	0.094661106821457	-0.0875906112831021	-0.256181510845605	-0.315083548882973	-0.183248333130934	-0.102020563039771
0.0218016271796668	0.267395436267793	-0.0775045012479165	-0.36882103867205	-0.367659608699222	0.110162629580156	-0.0691042425985954
-0.0614005218053739	-0.0674599682056484	0.0883489066016502	-0.576378219814657	-0.625030670280506	-0.220984525020553	-0.243817499754181
0.0659979324239765	0.0951559907696644	0.303320487782081	-0.243284067212459	-0.297244778089817	-0.264276718747455	-0.0567218588456683
0.0499908152541611	0.544821450749017	0.639213692549847	0.171430933679142	0.101227830140475	0.0511406759106432	0.259637566380548
0.0417015286092465	0.78454486889503	0.825707381468806	0.591371798230849	0.371569818224271	0.463690835100068	0.513097705088045
-0.0548094540381636	0.669322742552245	0.716619979059157	0.438119800523351	0.230600802108402	0.401795914912746	0.40027496418629
-0.183438307185564	0.367570780264932	0.336413937229164	0.278787872444583	0.429320811363385	0.169465706797051	0.233020133485592
-0.120972671039613	0.204647403661497	0.242681957632636	0.431339402360875	0.518783862689902	0.147170232096029	0.237275031233554
-0.0813843332931392	0.321297299604088	0.234260965251087	0.486837178561259	0.846520581506139	0.0717006778425859	0.313205394912004
-0.0464998696148237	0.122679121193733	0.153965512549436	0.418286746953368	0.776002980827233	0.385234244066723	0.301611455995945
-0.118031322617599	-0.0538770304148699	-0.0160719250825089	0.0166037829106649	0.459166226275915	0.211912202928658	0.08328365566671
-0.0989146390372159	-0.0249821311081232	-0.222038484547435	0.204590847896018	0.211866890027286	-0.194255874072255	-0.020622231806954
-0.629164777066189	-0.457828647125613	-0.713651919083236	-0.243019338434453	-0.41010435470984	-0.719606339075964	-0.528895895915882
-0.63540541524486	-0.577353093201352	-0.70012244754083	-0.060136005192749	-0.400464970806272	-0.854883537897064	-0.538060911647188
-0.315517899113432	-0.46180856595534	-0.399111124250446	-0.0957392922363087	-0.201539949120172	-0.545365683352416	-0.336513752338019
-0.161772363167959	-0.471805998774202	-0.125246223158266	-0.09171183137228	-0.0863026755694588	-0.244709239676459	-0.196924721953104
0.192703184332334	-0.322155079533312	0.359806656453781	0.0215882975258448	-0.132114187961733	0.0655457774104829	0.0308957747045664
0.468107673593682	-0.0870116428942431	0.600164806744116	0.00646850581219657	0.0739085234978817	0.128082594782749	0.198286743589397
0.60060825294209	-0.0144230124475346	0.677059462369513	-0.714672796893967	-0.381471685074083	0.191787835275628	0.0598146760286077
0.355589283968384	-0.267715959676756	-0.142104127245844	-0.378818130823432	-0.415909092846995	0.272961661676251	-0.0959993941580653
0.478764984679157	0.0961581616480256	-0.33452582763062	-0.286134196840266	-0.594400119261696	0.0814054514501618	-0.0931219243258727
0.12522487883129	0.29371677548119	-0.290834098989736	-0.158013053772769	-0.110328031649615	0.233752223154751	0.0155864488425188
-0.114794814201742	0.337692390692984	-0.257082672745296	0.0077064227634085	0.0553214452484645	0.245575230999848	0.0457363337929446
